ID,Exchange,Instrument,Market Active?,REST API root,Search helper
28551,huobi,adaeth,true,https://api.cryptowat.ch/markets/huobi/adaeth,huobi adaeth
28423,huobi,adausdt,true,https://api.cryptowat.ch/markets/huobi/adausdt,huobi adausdt
28540,huobi,adxbtc,true,https://api.cryptowat.ch/markets/huobi/adxbtc,huobi adxbtc
28624,huobi,adxeth,true,https://api.cryptowat.ch/markets/huobi/adxeth,huobi adxeth
28683,huobi,aebtc,true,https://api.cryptowat.ch/markets/huobi/aebtc,huobi aebtc
28674,huobi,aeeth,true,https://api.cryptowat.ch/markets/huobi/aeeth,huobi aeeth
28725,huobi,aeusdt,true,https://api.cryptowat.ch/markets/huobi/aeusdt,huobi aeusdt
60950,huobi,aidocbtc,true,https://api.cryptowat.ch/markets/huobi/aidocbtc,huobi aidocbtc
60949,huobi,aidoceth,true,https://api.cryptowat.ch/markets/huobi/aidoceth,huobi aidoceth
60931,huobi,akrobtc,true,https://api.cryptowat.ch/markets/huobi/akrobtc,huobi akrobtc
60932,huobi,akroht,true,https://api.cryptowat.ch/markets/huobi/akroht,huobi akroht
60930,huobi,akrousdt,true,https://api.cryptowat.ch/markets/huobi/akrousdt,huobi akrousdt
60569,huobi,algobtc,true,https://api.cryptowat.ch/markets/huobi/algobtc,huobi algobtc
60571,huobi,algoeth,true,https://api.cryptowat.ch/markets/huobi/algoeth,huobi algoeth
60570,huobi,algousdt,true,https://api.cryptowat.ch/markets/huobi/algousdt,huobi algousdt
28520,huobi,appcbtc,true,https://api.cryptowat.ch/markets/huobi/appcbtc,huobi appcbtc
28604,huobi,appceth,true,https://api.cryptowat.ch/markets/huobi/appceth,huobi appceth
28699,huobi,ardrbtc,true,https://api.cryptowat.ch/markets/huobi/ardrbtc,huobi ardrbtc
28700,huobi,ardreth,true,https://api.cryptowat.ch/markets/huobi/ardreth,huobi ardreth
61310,huobi,arpabtc,true,https://api.cryptowat.ch/markets/huobi/arpabtc,huobi arpabtc
61313,huobi,arpaht,true,https://api.cryptowat.ch/markets/huobi/arpaht,huobi arpaht
61311,huobi,arpausdt,true,https://api.cryptowat.ch/markets/huobi/arpausdt,huobi arpausdt
28541,huobi,astbtc,true,https://api.cryptowat.ch/markets/huobi/astbtc,huobi astbtc
28559,huobi,asteth,true,https://api.cryptowat.ch/markets/huobi/asteth,huobi asteth
59938,huobi,atombtc,true,https://api.cryptowat.ch/markets/huobi/atombtc,huobi atombtc
59939,huobi,atometh,true,https://api.cryptowat.ch/markets/huobi/atometh,huobi atometh
59937,huobi,atomusdt,true,https://api.cryptowat.ch/markets/huobi/atomusdt,huobi atomusdt
61006,huobi,atpbtc,true,https://api.cryptowat.ch/markets/huobi/atpbtc,huobi atpbtc
61004,huobi,atpht,true,https://api.cryptowat.ch/markets/huobi/atpht,huobi atpht
61003,huobi,atpusdt,true,https://api.cryptowat.ch/markets/huobi/atpusdt,huobi atpusdt
28533,huobi,batbtc,true,https://api.cryptowat.ch/markets/huobi/batbtc,huobi batbtc
28608,huobi,bateth,true,https://api.cryptowat.ch/markets/huobi/bateth,huobi bateth
60895,huobi,batusdt,true,https://api.cryptowat.ch/markets/huobi/batusdt,huobi batusdt
28546,huobi,bcdbtc,true,https://api.cryptowat.ch/markets/huobi/bcdbtc,huobi bcdbtc
28455,huobi,bchbtc,true,https://api.cryptowat.ch/markets/huobi/bchbtc,huobi bchbtc
28632,huobi,bchht,true,https://api.cryptowat.ch/markets/huobi/bchht,huobi bchht
4732,huobi,bchusdt,true,https://api.cryptowat.ch/markets/huobi/bchusdt,huobi bchusdt
28686,huobi,bcvbtc,true,https://api.cryptowat.ch/markets/huobi/bcvbtc,huobi bcvbtc
28690,huobi,bcveth,true,https://api.cryptowat.ch/markets/huobi/bcveth,huobi bcveth
28470,huobi,bftbtc,true,https://api.cryptowat.ch/markets/huobi/bftbtc,huobi bftbtc
28557,huobi,bfteth,true,https://api.cryptowat.ch/markets/huobi/bfteth,huobi bfteth
61254,huobi,bhdbtc,true,https://api.cryptowat.ch/markets/huobi/bhdbtc,huobi bhdbtc
61247,huobi,bhdht,true,https://api.cryptowat.ch/markets/huobi/bhdht,huobi bhdht
61253,huobi,bhdusdt,true,https://api.cryptowat.ch/markets/huobi/bhdusdt,huobi bhdusdt
60998,huobi,bhtbtc,true,https://api.cryptowat.ch/markets/huobi/bhtbtc,huobi bhtbtc
61005,huobi,bhtht,true,https://api.cryptowat.ch/markets/huobi/bhtht,huobi bhtht
61002,huobi,bhtusdt,true,https://api.cryptowat.ch/markets/huobi/bhtusdt,huobi bhtusdt
28650,huobi,bixbtc,true,https://api.cryptowat.ch/markets/huobi/bixbtc,huobi bixbtc
28651,huobi,bixeth,true,https://api.cryptowat.ch/markets/huobi/bixeth,huobi bixeth
28652,huobi,bixusdt,true,https://api.cryptowat.ch/markets/huobi/bixusdt,huobi bixusdt
28518,huobi,blzbtc,true,https://api.cryptowat.ch/markets/huobi/blzbtc,huobi blzbtc
28586,huobi,blzeth,true,https://api.cryptowat.ch/markets/huobi/blzeth,huobi blzeth
28642,huobi,boxbtc,true,https://api.cryptowat.ch/markets/huobi/boxbtc,huobi boxbtc
28643,huobi,boxeth,true,https://api.cryptowat.ch/markets/huobi/boxeth,huobi boxeth
28709,huobi,bsvbtc,true,https://api.cryptowat.ch/markets/huobi/bsvbtc,huobi bsvbtc
28712,huobi,bsvusdt,true,https://api.cryptowat.ch/markets/huobi/bsvusdt,huobi bsvusdt
28654,huobi,bt1btc,true,https://api.cryptowat.ch/markets/huobi/bt1btc,huobi bt1btc
28655,huobi,bt2btc,true,https://api.cryptowat.ch/markets/huobi/bt2btc,huobi bt2btc
254,huobi,btccny,FALSE,https://api.cryptowat.ch/markets/huobi/btccny,huobi btccny
4647,huobi,btcusdt,true,https://api.cryptowat.ch/markets/huobi/btcusdt,huobi btcusdt
28547,huobi,btgbtc,true,https://api.cryptowat.ch/markets/huobi/btgbtc,huobi btgbtc
28471,huobi,btmbtc,true,https://api.cryptowat.ch/markets/huobi/btmbtc,huobi btmbtc
28563,huobi,btmeth,true,https://api.cryptowat.ch/markets/huobi/btmeth,huobi btmeth
28429,huobi,btmusdt,true,https://api.cryptowat.ch/markets/huobi/btmusdt,huobi btmusdt
28487,huobi,btsbtc,true,https://api.cryptowat.ch/markets/huobi/btsbtc,huobi btsbtc
28580,huobi,btseth,true,https://api.cryptowat.ch/markets/huobi/btseth,huobi btseth
28430,huobi,btsusdt,true,https://api.cryptowat.ch/markets/huobi/btsusdt,huobi btsusdt
29756,huobi,bttbtc,true,https://api.cryptowat.ch/markets/huobi/bttbtc,huobi bttbtc
29754,huobi,btteth,true,https://api.cryptowat.ch/markets/huobi/btteth,huobi btteth
60840,huobi,btttrx,true,https://api.cryptowat.ch/markets/huobi/btttrx,huobi btttrx
29755,huobi,bttusdt,true,https://api.cryptowat.ch/markets/huobi/bttusdt,huobi bttusdt
59600,huobi,chatbtc,true,https://api.cryptowat.ch/markets/huobi/chatbtc,huobi chatbtc
59601,huobi,chateth,true,https://api.cryptowat.ch/markets/huobi/chateth,huobi chateth
61638,huobi,ckbbtc,true,https://api.cryptowat.ch/markets/huobi/ckbbtc,huobi ckbbtc
61639,huobi,ckbht,true,https://api.cryptowat.ch/markets/huobi/ckbht,huobi ckbht
61640,huobi,ckbusdt,true,https://api.cryptowat.ch/markets/huobi/ckbusdt,huobi ckbusdt
28513,huobi,cmtbtc,true,https://api.cryptowat.ch/markets/huobi/cmtbtc,huobi cmtbtc
28589,huobi,cmteth,true,https://api.cryptowat.ch/markets/huobi/cmteth,huobi cmteth
28637,huobi,cmtusdt,true,https://api.cryptowat.ch/markets/huobi/cmtusdt,huobi cmtusdt
28682,huobi,cnnbtc,true,https://api.cryptowat.ch/markets/huobi/cnnbtc,huobi cnnbtc
28669,huobi,cnneth,true,https://api.cryptowat.ch/markets/huobi/cnneth,huobi cnneth
59628,huobi,covabtc,true,https://api.cryptowat.ch/markets/huobi/covabtc,huobi covabtc
59627,huobi,covaeth,true,https://api.cryptowat.ch/markets/huobi/covaeth,huobi covaeth
61001,huobi,crebtc,true,https://api.cryptowat.ch/markets/huobi/crebtc,huobi crebtc
60997,huobi,creht,true,https://api.cryptowat.ch/markets/huobi/creht,huobi creht
61007,huobi,creusdt,true,https://api.cryptowat.ch/markets/huobi/creusdt,huobi creusdt
60781,huobi,crobtc,true,https://api.cryptowat.ch/markets/huobi/crobtc,huobi crobtc
60776,huobi,croht,true,https://api.cryptowat.ch/markets/huobi/croht,huobi croht
60780,huobi,crousdt,true,https://api.cryptowat.ch/markets/huobi/crousdt,huobi crousdt
28490,huobi,ctxcbtc,true,https://api.cryptowat.ch/markets/huobi/ctxcbtc,huobi ctxcbtc
28573,huobi,ctxceth,true,https://api.cryptowat.ch/markets/huobi/ctxceth,huobi ctxceth
28427,huobi,ctxcusdt,true,https://api.cryptowat.ch/markets/huobi/ctxcusdt,huobi ctxcusdt
28522,huobi,cvcbtc,true,https://api.cryptowat.ch/markets/huobi/cvcbtc,huobi cvcbtc
28611,huobi,cvceth,true,https://api.cryptowat.ch/markets/huobi/cvceth,huobi cvceth
28698,huobi,cvcoinbtc,true,https://api.cryptowat.ch/markets/huobi/cvcoinbtc,huobi cvcoinbtc
28685,huobi,cvcoineth,true,https://api.cryptowat.ch/markets/huobi/cvcoineth,huobi cvcoineth
28452,huobi,cvcusdt,true,https://api.cryptowat.ch/markets/huobi/cvcusdt,huobi cvcusdt
28726,huobi,cvntbtc,true,https://api.cryptowat.ch/markets/huobi/cvntbtc,huobi cvntbtc
28727,huobi,cvnteth,true,https://api.cryptowat.ch/markets/huobi/cvnteth,huobi cvnteth
37115,huobi,dacbtc,true,https://api.cryptowat.ch/markets/huobi/dacbtc,huobi dacbtc
37114,huobi,daceth,true,https://api.cryptowat.ch/markets/huobi/daceth,huobi daceth
28462,huobi,dashbtc,true,https://api.cryptowat.ch/markets/huobi/dashbtc,huobi dashbtc
28629,huobi,dashht,true,https://api.cryptowat.ch/markets/huobi/dashht,huobi dashht
28421,huobi,dashusdt,true,https://api.cryptowat.ch/markets/huobi/dashusdt,huobi dashusdt
28525,huobi,datbtc,true,https://api.cryptowat.ch/markets/huobi/datbtc,huobi datbtc
28614,huobi,dateth,true,https://api.cryptowat.ch/markets/huobi/dateth,huobi dateth
28693,huobi,datxbtc,true,https://api.cryptowat.ch/markets/huobi/datxbtc,huobi datxbtc
28672,huobi,datxeth,true,https://api.cryptowat.ch/markets/huobi/datxeth,huobi datxeth
59348,huobi,dbcbtc,true,https://api.cryptowat.ch/markets/huobi/dbcbtc,huobi dbcbtc
59347,huobi,dbceth,true,https://api.cryptowat.ch/markets/huobi/dbceth,huobi dbceth
28638,huobi,dcrbtc,true,https://api.cryptowat.ch/markets/huobi/dcrbtc,huobi dcrbtc
28639,huobi,dcreth,true,https://api.cryptowat.ch/markets/huobi/dcreth,huobi dcreth
28724,huobi,dcrusdt,true,https://api.cryptowat.ch/markets/huobi/dcrusdt,huobi dcrusdt
28644,huobi,dgbbtc,true,https://api.cryptowat.ch/markets/huobi/dgbbtc,huobi dgbbtc
28645,huobi,dgbeth,true,https://api.cryptowat.ch/markets/huobi/dgbeth,huobi dgbeth
28494,huobi,dgdbtc,true,https://api.cryptowat.ch/markets/huobi/dgdbtc,huobi dgdbtc
28599,huobi,dgdeth,true,https://api.cryptowat.ch/markets/huobi/dgdeth,huobi dgdeth
28710,huobi,dockbtc,true,https://api.cryptowat.ch/markets/huobi/dockbtc,huobi dockbtc
28711,huobi,docketh,true,https://api.cryptowat.ch/markets/huobi/docketh,huobi docketh
61312,huobi,dockusdt,true,https://api.cryptowat.ch/markets/huobi/dockusdt,huobi dockusdt
59595,huobi,dogebtc,true,https://api.cryptowat.ch/markets/huobi/dogebtc,huobi dogebtc
59593,huobi,dogeeth,true,https://api.cryptowat.ch/markets/huobi/dogeeth,huobi dogeeth
59594,huobi,dogeusdt,true,https://api.cryptowat.ch/markets/huobi/dogeusdt,huobi dogeusdt
28484,huobi,dtabtc,true,https://api.cryptowat.ch/markets/huobi/dtabtc,huobi dtabtc
28575,huobi,dtaeth,true,https://api.cryptowat.ch/markets/huobi/dtaeth,huobi dtaeth
28435,huobi,dtausdt,true,https://api.cryptowat.ch/markets/huobi/dtausdt,huobi dtausdt
60779,huobi,egtbtc,true,https://api.cryptowat.ch/markets/huobi/egtbtc,huobi egtbtc
60777,huobi,egtht,true,https://api.cryptowat.ch/markets/huobi/egtht,huobi egtht
60778,huobi,egtusdt,true,https://api.cryptowat.ch/markets/huobi/egtusdt,huobi egtusdt
28506,huobi,ekobtc,true,https://api.cryptowat.ch/markets/huobi/ekobtc,huobi ekobtc
28598,huobi,ekoeth,true,https://api.cryptowat.ch/markets/huobi/ekoeth,huobi ekoeth
28678,huobi,ektbtc,true,https://api.cryptowat.ch/markets/huobi/ektbtc,huobi ektbtc
28665,huobi,ekteth,true,https://api.cryptowat.ch/markets/huobi/ekteth,huobi ekteth
60904,huobi,ektusdt,true,https://api.cryptowat.ch/markets/huobi/ektusdt,huobi ektusdt
28477,huobi,elabtc,true,https://api.cryptowat.ch/markets/huobi/elabtc,huobi elabtc
28566,huobi,elaeth,true,https://api.cryptowat.ch/markets/huobi/elaeth,huobi elaeth
28439,huobi,elausdt,true,https://api.cryptowat.ch/markets/huobi/elausdt,huobi elausdt
28499,huobi,elfbtc,true,https://api.cryptowat.ch/markets/huobi/elfbtc,huobi elfbtc
28590,huobi,elfeth,true,https://api.cryptowat.ch/markets/huobi/elfeth,huobi elfeth
28450,huobi,elfusdt,true,https://api.cryptowat.ch/markets/huobi/elfusdt,huobi elfusdt
61425,huobi,embtc,true,https://api.cryptowat.ch/markets/huobi/embtc,huobi embtc
61424,huobi,emht,true,https://api.cryptowat.ch/markets/huobi/emht,huobi emht
61423,huobi,emusdt,true,https://api.cryptowat.ch/markets/huobi/emusdt,huobi emusdt
28542,huobi,engbtc,true,https://api.cryptowat.ch/markets/huobi/engbtc,huobi engbtc
28622,huobi,engeth,true,https://api.cryptowat.ch/markets/huobi/engeth,huobi engeth
4730,huobi,eosbtc,true,https://api.cryptowat.ch/markets/huobi/eosbtc,huobi eosbtc
28549,huobi,eoseth,true,https://api.cryptowat.ch/markets/huobi/eoseth,huobi eoseth
28631,huobi,eosht,true,https://api.cryptowat.ch/markets/huobi/eosht,huobi eosht
4731,huobi,eosusdt,true,https://api.cryptowat.ch/markets/huobi/eosusdt,huobi eosusdt
28458,huobi,etcbtc,true,https://api.cryptowat.ch/markets/huobi/etcbtc,huobi etcbtc
257,huobi,etccny,FALSE,https://api.cryptowat.ch/markets/huobi/etccny,huobi etccny
28634,huobi,etcht,true,https://api.cryptowat.ch/markets/huobi/etcht,huobi etcht
4735,huobi,etcusdt,true,https://api.cryptowat.ch/markets/huobi/etcusdt,huobi etcusdt
28456,huobi,ethbtc,true,https://api.cryptowat.ch/markets/huobi/ethbtc,huobi ethbtc
256,huobi,ethcny,FALSE,https://api.cryptowat.ch/markets/huobi/ethcny,huobi ethcny
4649,huobi,ethusdt,true,https://api.cryptowat.ch/markets/huobi/ethusdt,huobi ethusdt
52990,huobi,etnbtc,true,https://api.cryptowat.ch/markets/huobi/etnbtc,huobi etnbtc
52991,huobi,etneth,true,https://api.cryptowat.ch/markets/huobi/etneth,huobi etneth
28538,huobi,evxbtc,true,https://api.cryptowat.ch/markets/huobi/evxbtc,huobi evxbtc
28613,huobi,evxeth,true,https://api.cryptowat.ch/markets/huobi/evxeth,huobi evxeth
28694,huobi,fairbtc,true,https://api.cryptowat.ch/markets/huobi/fairbtc,huobi fairbtc
28671,huobi,faireth,true,https://api.cryptowat.ch/markets/huobi/faireth,huobi faireth
61027,huobi,forbtc,true,https://api.cryptowat.ch/markets/huobi/forbtc,huobi forbtc
61026,huobi,forht,true,https://api.cryptowat.ch/markets/huobi/forht,huobi forht
61025,huobi,forusdt,true,https://api.cryptowat.ch/markets/huobi/forusdt,huobi forusdt
60873,huobi,fsnbtc,true,https://api.cryptowat.ch/markets/huobi/fsnbtc,huobi fsnbtc
60865,huobi,fsnht,true,https://api.cryptowat.ch/markets/huobi/fsnht,huobi fsnht
60872,huobi,fsnusdt,true,https://api.cryptowat.ch/markets/huobi/fsnusdt,huobi fsnusdt
60317,huobi,ftibtc,true,https://api.cryptowat.ch/markets/huobi/ftibtc,huobi ftibtc
60316,huobi,ftieth,true,https://api.cryptowat.ch/markets/huobi/ftieth,huobi ftieth
60999,huobi,fttbtc,true,https://api.cryptowat.ch/markets/huobi/fttbtc,huobi fttbtc
61000,huobi,fttht,true,https://api.cryptowat.ch/markets/huobi/fttht,huobi fttht
61008,huobi,fttusdt,true,https://api.cryptowat.ch/markets/huobi/fttusdt,huobi fttusdt
28532,huobi,gasbtc,true,https://api.cryptowat.ch/markets/huobi/gasbtc,huobi gasbtc
28617,huobi,gaseth,true,https://api.cryptowat.ch/markets/huobi/gaseth,huobi gaseth
28680,huobi,getbtc,true,https://api.cryptowat.ch/markets/huobi/getbtc,huobi getbtc
28673,huobi,geteth,true,https://api.cryptowat.ch/markets/huobi/geteth,huobi geteth
28536,huobi,gntbtc,true,https://api.cryptowat.ch/markets/huobi/gntbtc,huobi gntbtc
28616,huobi,gnteth,true,https://api.cryptowat.ch/markets/huobi/gnteth,huobi gnteth
28453,huobi,gntusdt,true,https://api.cryptowat.ch/markets/huobi/gntusdt,huobi gntusdt
28511,huobi,gnxbtc,true,https://api.cryptowat.ch/markets/huobi/gnxbtc,huobi gnxbtc
28597,huobi,gnxeth,true,https://api.cryptowat.ch/markets/huobi/gnxeth,huobi gnxeth
28663,huobi,grsbtc,true,https://api.cryptowat.ch/markets/huobi/grsbtc,huobi grsbtc
28664,huobi,grseth,true,https://api.cryptowat.ch/markets/huobi/grseth,huobi grseth
59606,huobi,gscbtc,true,https://api.cryptowat.ch/markets/huobi/gscbtc,huobi gscbtc
59605,huobi,gsceth,true,https://api.cryptowat.ch/markets/huobi/gsceth,huobi gsceth
61167,huobi,gtbtc,true,https://api.cryptowat.ch/markets/huobi/gtbtc,huobi gtbtc
28691,huobi,gtcbtc,true,https://api.cryptowat.ch/markets/huobi/gtcbtc,huobi gtcbtc
28666,huobi,gtceth,true,https://api.cryptowat.ch/markets/huobi/gtceth,huobi gtceth
61166,huobi,gtht,true,https://api.cryptowat.ch/markets/huobi/gtht,huobi gtht
61165,huobi,gtusdt,true,https://api.cryptowat.ch/markets/huobi/gtusdt,huobi gtusdt
28646,huobi,gxcbtc,true,https://api.cryptowat.ch/markets/huobi/gxcbtc,huobi gxcbtc
28647,huobi,gxceth,true,https://api.cryptowat.ch/markets/huobi/gxceth,huobi gxceth
28708,huobi,gxcusdt,true,https://api.cryptowat.ch/markets/huobi/gxcusdt,huobi gxcusdt
28509,huobi,hcbtc,true,https://api.cryptowat.ch/markets/huobi/hcbtc,huobi hcbtc
28582,huobi,hceth,true,https://api.cryptowat.ch/markets/huobi/hceth,huobi hceth
28447,huobi,hcusdt,true,https://api.cryptowat.ch/markets/huobi/hcusdt,huobi hcusdt
61334,huobi,hptbtc,true,https://api.cryptowat.ch/markets/huobi/hptbtc,huobi hptbtc
61333,huobi,hptht,true,https://api.cryptowat.ch/markets/huobi/hptht,huobi hptht
61332,huobi,hptusdt,true,https://api.cryptowat.ch/markets/huobi/hptusdt,huobi hptusdt
18360,huobi,htbtc,true,https://api.cryptowat.ch/markets/huobi/htbtc,huobi htbtc
28562,huobi,hteth,true,https://api.cryptowat.ch/markets/huobi/hteth,huobi hteth
4734,huobi,htusdt,true,https://api.cryptowat.ch/markets/huobi/htusdt,huobi htusdt
28689,huobi,hydrabtc,true,https://api.cryptowat.ch/markets/huobi/hydrabtc,huobi hydrabtc
28667,huobi,hydraeth,true,https://api.cryptowat.ch/markets/huobi/hydraeth,huobi hydraeth
28493,huobi,icxbtc,true,https://api.cryptowat.ch/markets/huobi/icxbtc,huobi icxbtc
28583,huobi,icxeth,true,https://api.cryptowat.ch/markets/huobi/icxeth,huobi icxeth
28473,huobi,iostbtc,true,https://api.cryptowat.ch/markets/huobi/iostbtc,huobi iostbtc
28564,huobi,iosteth,true,https://api.cryptowat.ch/markets/huobi/iosteth,huobi iosteth
28628,huobi,iostht,true,https://api.cryptowat.ch/markets/huobi/iostht,huobi iostht
4736,huobi,iostusdt,true,https://api.cryptowat.ch/markets/huobi/iostusdt,huobi iostusdt
60459,huobi,iotabtc,true,https://api.cryptowat.ch/markets/huobi/iotabtc,huobi iotabtc
60458,huobi,iotaeth,true,https://api.cryptowat.ch/markets/huobi/iotaeth,huobi iotaeth
60460,huobi,iotausdt,true,https://api.cryptowat.ch/markets/huobi/iotausdt,huobi iotausdt
60421,huobi,irisbtc,true,https://api.cryptowat.ch/markets/huobi/irisbtc,huobi irisbtc
60420,huobi,iriseth,true,https://api.cryptowat.ch/markets/huobi/iriseth,huobi iriseth
60422,huobi,irisusdt,true,https://api.cryptowat.ch/markets/huobi/irisusdt,huobi irisusdt
28502,huobi,itcbtc,true,https://api.cryptowat.ch/markets/huobi/itcbtc,huobi itcbtc
28593,huobi,itceth,true,https://api.cryptowat.ch/markets/huobi/itceth,huobi itceth
28451,huobi,itcusdt,true,https://api.cryptowat.ch/markets/huobi/itcusdt,huobi itcusdt
28467,huobi,kanbtc,true,https://api.cryptowat.ch/markets/huobi/kanbtc,huobi kanbtc
28554,huobi,kaneth,true,https://api.cryptowat.ch/markets/huobi/kaneth,huobi kaneth
59718,huobi,kanusdt,true,https://api.cryptowat.ch/markets/huobi/kanusdt,huobi kanusdt
59432,huobi,kcashbtc,true,https://api.cryptowat.ch/markets/huobi/kcashbtc,huobi kcashbtc
59434,huobi,kcasheth,true,https://api.cryptowat.ch/markets/huobi/kcasheth,huobi kcasheth
59433,huobi,kcashht,true,https://api.cryptowat.ch/markets/huobi/kcashht,huobi kcashht
37687,huobi,kmdbtc,true,https://api.cryptowat.ch/markets/huobi/kmdbtc,huobi kmdbtc
37688,huobi,kmdeth,true,https://api.cryptowat.ch/markets/huobi/kmdeth,huobi kmdeth
28517,huobi,kncbtc,true,https://api.cryptowat.ch/markets/huobi/kncbtc,huobi kncbtc
28560,huobi,knceth,true,https://api.cryptowat.ch/markets/huobi/knceth,huobi knceth
28722,huobi,lambbtc,true,https://api.cryptowat.ch/markets/huobi/lambbtc,huobi lambbtc
28723,huobi,lambeth,true,https://api.cryptowat.ch/markets/huobi/lambeth,huobi lambeth
60864,huobi,lambht,true,https://api.cryptowat.ch/markets/huobi/lambht,huobi lambht
59784,huobi,lambusdt,true,https://api.cryptowat.ch/markets/huobi/lambusdt,huobi lambusdt
28468,huobi,lbabtc,true,https://api.cryptowat.ch/markets/huobi/lbabtc,huobi lbabtc
28555,huobi,lbaeth,true,https://api.cryptowat.ch/markets/huobi/lbaeth,huobi lbaeth
59685,huobi,lbausdt,true,https://api.cryptowat.ch/markets/huobi/lbausdt,huobi lbausdt
47679,huobi,letbtc,true,https://api.cryptowat.ch/markets/huobi/letbtc,huobi letbtc
47680,huobi,leteth,true,https://api.cryptowat.ch/markets/huobi/leteth,huobi leteth
47678,huobi,letusdt,true,https://api.cryptowat.ch/markets/huobi/letusdt,huobi letusdt
28535,huobi,linkbtc,true,https://api.cryptowat.ch/markets/huobi/linkbtc,huobi linkbtc
28619,huobi,linketh,true,https://api.cryptowat.ch/markets/huobi/linketh,huobi linketh
28719,huobi,linkusdt,true,https://api.cryptowat.ch/markets/huobi/linkusdt,huobi linkusdt
42342,huobi,loombtc,true,https://api.cryptowat.ch/markets/huobi/loombtc,huobi loombtc
42343,huobi,loometh,true,https://api.cryptowat.ch/markets/huobi/loometh,huobi loometh
28501,huobi,lskbtc,true,https://api.cryptowat.ch/markets/huobi/lskbtc,huobi lskbtc
28595,huobi,lsketh,true,https://api.cryptowat.ch/markets/huobi/lsketh,huobi lsketh
28457,huobi,ltcbtc,true,https://api.cryptowat.ch/markets/huobi/ltcbtc,huobi ltcbtc
255,huobi,ltccny,FALSE,https://api.cryptowat.ch/markets/huobi/ltccny,huobi ltccny
28633,huobi,ltcht,true,https://api.cryptowat.ch/markets/huobi/ltcht,huobi ltcht
4648,huobi,ltcusdt,true,https://api.cryptowat.ch/markets/huobi/ltcusdt,huobi ltcusdt
28496,huobi,lunbtc,true,https://api.cryptowat.ch/markets/huobi/lunbtc,huobi lunbtc
28596,huobi,luneth,true,https://api.cryptowat.ch/markets/huobi/luneth,huobi luneth
59623,huobi,lxtbtc,true,https://api.cryptowat.ch/markets/huobi/lxtbtc,huobi lxtbtc
59624,huobi,lxteth,true,https://api.cryptowat.ch/markets/huobi/lxteth,huobi lxteth
60927,huobi,lxtusdt,true,https://api.cryptowat.ch/markets/huobi/lxtusdt,huobi lxtusdt
28695,huobi,lymbtc,true,https://api.cryptowat.ch/markets/huobi/lymbtc,huobi lymbtc
28668,huobi,lymeth,true,https://api.cryptowat.ch/markets/huobi/lymeth,huobi lymeth
28529,huobi,manabtc,true,https://api.cryptowat.ch/markets/huobi/manabtc,huobi manabtc
28609,huobi,manaeth,true,https://api.cryptowat.ch/markets/huobi/manaeth,huobi manaeth
60900,huobi,manausdt,true,https://api.cryptowat.ch/markets/huobi/manausdt,huobi manausdt
28692,huobi,manbtc,true,https://api.cryptowat.ch/markets/huobi/manbtc,huobi manbtc
28670,huobi,maneth,true,https://api.cryptowat.ch/markets/huobi/maneth,huobi maneth
28527,huobi,mcobtc,true,https://api.cryptowat.ch/markets/huobi/mcobtc,huobi mcobtc
28615,huobi,mcoeth,true,https://api.cryptowat.ch/markets/huobi/mcoeth,huobi mcoeth
28505,huobi,mdsbtc,true,https://api.cryptowat.ch/markets/huobi/mdsbtc,huobi mdsbtc
28600,huobi,mdseth,true,https://api.cryptowat.ch/markets/huobi/mdseth,huobi mdseth
28448,huobi,mdsusdt,true,https://api.cryptowat.ch/markets/huobi/mdsusdt,huobi mdsusdt
28537,huobi,mtlbtc,true,https://api.cryptowat.ch/markets/huobi/mtlbtc,huobi mtlbtc
28507,huobi,mtnbtc,true,https://api.cryptowat.ch/markets/huobi/mtnbtc,huobi mtnbtc
28584,huobi,mtneth,true,https://api.cryptowat.ch/markets/huobi/mtneth,huobi mtneth
28481,huobi,mtxbtc,true,https://api.cryptowat.ch/markets/huobi/mtxbtc,huobi mtxbtc
28576,huobi,mtxeth,true,https://api.cryptowat.ch/markets/huobi/mtxeth,huobi mtxeth
61382,huobi,mxbtc,true,https://api.cryptowat.ch/markets/huobi/mxbtc,huobi mxbtc
28714,huobi,mxcbtc,true,https://api.cryptowat.ch/markets/huobi/mxcbtc,huobi mxcbtc
61380,huobi,mxht,true,https://api.cryptowat.ch/markets/huobi/mxht,huobi mxht
61381,huobi,mxusdt,true,https://api.cryptowat.ch/markets/huobi/mxusdt,huobi mxusdt
28703,huobi,nanobtc,true,https://api.cryptowat.ch/markets/huobi/nanobtc,huobi nanobtc
28702,huobi,nanoeth,true,https://api.cryptowat.ch/markets/huobi/nanoeth,huobi nanoeth
28713,huobi,nanousdt,true,https://api.cryptowat.ch/markets/huobi/nanousdt,huobi nanousdt
28482,huobi,nasbtc,true,https://api.cryptowat.ch/markets/huobi/nasbtc,huobi nasbtc
28569,huobi,naseth,true,https://api.cryptowat.ch/markets/huobi/naseth,huobi naseth
28445,huobi,nasusdt,true,https://api.cryptowat.ch/markets/huobi/nasusdt,huobi nasusdt
28662,huobi,ncashbtc,true,https://api.cryptowat.ch/markets/huobi/ncashbtc,huobi ncashbtc
28661,huobi,ncasheth,true,https://api.cryptowat.ch/markets/huobi/ncasheth,huobi ncasheth
28485,huobi,neobtc,true,https://api.cryptowat.ch/markets/huobi/neobtc,huobi neobtc
